"","generations","N","M","K","P","b","c","β","u","v","p1","p2","ϵ","DD_mean_final","DC_mean_final","CD_mean_final","CC_mean_final","y","z","g","h","sia_sid","sia_sjd","id"
"5142",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.208546102499833,0.300310488749549,0.231309182499974,0.259834226250122,0.980599654289454,0.918543182828703,0.901264059427999,0.900676241395287,0.259834226250122,0.260123738657616,"run35"
"5143",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.227886807499866,0.251529898749975,0.214827919999749,0.3057553737498,0.982050322493832,0.912643781289275,0.89774519840125,0.896739336967522,0.3057553737498,0.305308027621047,"run35"
"5144",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.225738422500037,0.197387643749876,0.350017224999807,0.226856708749833,0.980629541852068,0.917769557059219,0.9012525554522,0.900332948728366,0.226856708749833,0.22716003073014,"run35"
"5145",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.256097722500028,0.241022140000177,0.277616068749978,0.225264068749858,0.739316606922214,-0.0256410256377428,0.225679120100013,-0.0253854637957238,0.225264068749858,0.247920980726617,"run35"
"5146",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0,0,1,0.310956016249943,0.215569787499951,0.206644079999808,0.26683011624973,0.981731130442852,0.917232537059032,0.901626528145348,0.900799786357394,0.26683011624973,0.265758946157273,"run35"
"5147",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.247088457499691,0.243158098749878,0.271644678749994,0.238108765000376,0.981045022622016,0.917370987058836,0.901028069299024,0.900295030719671,0.238108765000376,0.238046114389083,"run35"
"5148",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.249815224999592,0.244705820000317,0.233729648750173,0.271749306249799,0.980340486916957,0.917924813341193,0.90072262000407,0.900029945827736,0.271749306249799,0.271697108535926,"run35"
"5149",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.345813881249859,0.215965659999986,0.214942812499935,0.223277646249756,0.979696591468969,0.918821218725444,0.90156968301754,0.900614841570575,0.223277646249756,0.222749561096387,"run35"
"5150",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.250008240000359,0.265528753750051,0.231451702499902,0.253011303749715,0.732718860193119,-0.0256410256377428,0.232461329260731,-0.0254109572606485,0.253011303749715,0.26344464798264,"run35"
"5151",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.279387072499944,0.195571718749757,0.272463728750073,0.252577479999857,0.979625469930711,0.690119722842813,0.680748246109308,0.677534952183254,0.252577479999857,0.252513092193679,"run35"
"5152",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.274171633749855,0.203213314999831,0.260662963749886,0.261952087499657,0.980815855057515,0.691781060919484,0.683194566749809,0.680024785472006,0.261952087499657,0.261358865608557,"run35"
"5153",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.263336027499904,0.257284735000245,0.236967826249867,0.242411411250195,0.97985693076351,0.679415722069963,0.670064667708798,0.666990045890883,0.242411411250195,0.242036385365173,"run35"
"5154",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.238449600000211,0.224049649999954,0.316382296249577,0.221118453749992,0.980699038327884,0.684083355405587,0.674519406172118,0.671769039860915,0.221118453749992,0.221577610670235,"run35"
"5155",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.298802512500169,0.213934289999949,0.217368549999995,0.269894647500038,0.738060994107315,-0.0256410256377428,0.226960865484496,-0.0254049739778893,0.269894647500038,0.266254208284224,"run35"
"5156",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.232134646250057,0.277524901249979,0.259461156249857,0.230879296249853,0.981571117686743,0.689564097969918,0.680489541813745,0.677949461500929,0.230879296249853,0.231468207865053,"run35"
"5157",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.278981352499819,0.272801214999891,0.211140413749863,0.237077018749962,0.980831128711935,0.691203681175598,0.681607838608989,0.678844396760838,0.237077018749962,0.236724715121149,"run35"
"5158",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.204743413749838,0.284101333749913,0.226443076249849,0.284712176250113,0.980342891405233,0.680685656174788,0.670989286044641,0.66824443947982,0.284712176250113,0.284885179998869,"run35"
"5159",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.228522176249977,0.257986006250067,0.275506034999573,0.237985782500114,0.980166050892138,0.68619307707324,0.6764512124552,0.67359710760102,0.237985782500114,0.238395128352884,"run35"
"5160",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.25345636499999,0.253040328749758,0.236136849999991,0.257366456250379,0.7469824250686,-0.0256410256377428,0.217026184128089,-0.0253519164441859,0.257366456250379,0.249544905598335,"run35"
"5161",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.256190209999964,0.255908108750033,0.266427067499922,0.22147461375,0.98041614031497,0.686531523482596,0.676742142262004,0.673943016658821,0.22147461375,0.222132131950164,"run35"
"5162",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.258030387500207,0.237747079999788,0.275125602500121,0.229096929999917,0.980298832044861,0.689384649123674,0.679922003608128,0.677038705208409,0.229096929999917,0.229047553352776,"run35"
"5163",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.21680377625,0.265346996249906,0.180245878749804,0.337603348749632,0.980826152942683,0.686608393097766,0.67789306655767,0.674882538170999,0.337603348749632,0.337391225669623,"run35"
"5164",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.27417816124995,0.23444088875024,0.237441746250042,0.253939203749729,0.978034601789074,0.677508044635261,0.667061910273965,0.663822713975804,0.253939203749729,0.253761397743019,"run35"
"5165",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.245519791249625,0.212306456249889,0.268368190000245,0.273805562500243,0.733980136015299,-0.0256410256377428,0.230739941240626,-0.0253954434651111,0.273805562500243,0.275911187428706,"run35"
"5166",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.261108899999616,0.219524466250015,0.271863526250146,0.247503107500096,0.980725566725466,0.686120049252033,0.676898590980546,0.674005034304604,0.247503107500096,0.247164874450158,"run35"
"5167",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.216585436249986,0.24617583375017,0.273742663749908,0.26349606624965,0.980646690763337,0.685819705790038,0.67634172437719,0.673585757191961,0.26349606624965,0.263637682559723,"run35"
"5168",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.233417933749895,0.237627242499989,0.291834759999763,0.237120063749943,0.980765857493864,0.686397288482744,0.67711009854434,0.674270597688252,0.237120063749943,0.237797768474616,"run35"
"5169",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.279363707499861,0.229186544999702,0.21735204875043,0.274097698749663,0.98045377922603,0.683310059635874,0.67371637142862,0.670931467535841,0.274097698749663,0.272976328108206,"run35"
"5170",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.270109638749902,0.200656033749992,0.253199966250153,0.276034361249961,0.746105087197051,-0.0256410256377428,0.218859146759765,-0.0253928108537137,0.276034361249961,0.278995919181554,"run35"
"5171",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.279622112499794,0.221296498749843,0.220105637499919,0.278975751249895,0.981494868519306,0.688238014123942,0.679256083801036,0.67654252272577,0.278975751249895,0.278385616401686,"run35"
"5172",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.253163653750059,0.280499621249649,0.265646780000196,0.200689944999776,0.981139461789385,0.68851769656114,0.678257404763607,0.675961964912854,0.200689944999776,0.201166266218329,"run35"
"5173",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.23512480749986,0.239834938750148,0.27758776249956,0.24745249125019,0.981824787750455,0.68079642604622,0.671146722133472,0.668839197508657,0.24745249125019,0.247418260548056,"run35"
"5174",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.249464262500089,0.231861737500147,0.252459459999994,0.266214540000124,0.980669096276501,0.680476354381261,0.671382382071504,0.668525063253051,0.266214540000124,0.265949736096423,"run35"
"5175",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.213105957500009,0.250538374999691,0.313926646250044,0.222429021250012,0.750529006631995,-0.0256410256377428,0.214058819861213,-0.0253643316635005,0.222429021250012,0.240458461148732,"run35"
"5176",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.209636843749732,0.254390631250162,0.262235217500093,0.273737307499941,0.980819723968428,0.688069602071821,0.679062040530692,0.676147524279958,0.273737307499941,0.274526895914037,"run35"
"5177",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.249297436250239,0.232380903749767,0.236472577499846,0.281849082500228,0.980262732814572,0.690192288868664,0.680985222968567,0.677936435206142,0.281849082500228,0.281334735669511,"run35"
"5178",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.261441207500171,0.243824467500101,0.26596509749982,0.228769227499815,0.978945037686737,0.690797726046445,0.68030273283911,0.677294114030744,0.228769227499815,0.22883809341327,"run35"
"5179",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.240273171249992,0.238274269999836,0.288460491249876,0.232992067499935,0.981663739930067,0.676194497583802,0.667163220850325,0.664581035679107,0.232992067499935,0.233280060120635,"run35"
"5180",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.277848502499868,0.206964783749889,0.255189859999872,0.259996853750133,0.738125310959151,-0.0256410256377428,0.226808552607352,-0.0253748096492743,0.259996853750133,0.231638311194214,"run35"
"5181",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.244463433750135,0.241520451249832,0.247599973749761,0.266416141250001,0.981186897558857,0.688204337200717,0.678263343993463,0.67588938720613,0.266416141250001,0.266823490547819,"run35"
"5182",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.231681152499926,0.303543317500018,0.196556453749768,0.268219076249874,0.980187749353081,0.683623400790799,0.674459598993551,0.671405547452347,0.268219076249874,0.268395920181762,"run35"
"5183",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.228134998749817,0.24042942375006,0.180794883749498,0.350640693749581,0.981887340250546,0.690791090407605,0.682069675917578,0.679454156802292,0.350640693749581,0.34988650908493,"run35"
"5184",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.249292157500023,0.281261443750452,0.283399252499749,0.186047146249921,0.979627926853296,0.6816696528402,0.671853663414793,0.668919177383448,0.186047146249921,0.187368182194479,"run35"
"5185",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.237935097500219,0.1803081937498,0.280473076249768,0.301283632500218,0.762125844254809,-0.0256410256377428,0.202353009041566,-0.0253732503038401,0.301283632500218,0.285707250851205,"run35"
"5186",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.246087936250121,0.279535746250363,0.240453979999907,0.233922337499982,0.981302028583707,0.689915969252879,0.680708533224543,0.678097690536495,0.233922337499982,0.234135685486965,"run35"
"5187",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.160896543749677,0.261170067500249,0.298715609999873,0.279217778750082,0.979496960314892,0.68292850155966,0.673193079313521,0.670068406591936,0.279217778750082,0.279789203413912,"run35"
"5188",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.245467481250081,0.263994653750236,0.219318436250045,0.271219428749833,0.980117481276354,0.682116226815676,0.672603090915996,0.66971264825804,0.271219428749833,0.271143797986584,"run35"
"5189",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.240842070000016,0.238079314999874,0.277921983750191,0.243156631249842,0.980646736532631,0.674041413097666,0.66546834835142,0.662202253311965,0.243156631249842,0.242593497925516,"run35"
"5190",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.250143051249821,0.289630547499951,0.246152850000338,0.214073551250168,0.759658211604151,-0.0256410256377428,0.2055982401844,-0.0253988256884052,0.214073551250168,0.235542346098727,"run35"
"5191",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.222223321249841,0.244794608750006,0.256882227500084,0.276099842499845,0.979750441532758,0.685824313995882,0.677226229121338,0.67366986221261,0.276099842499845,0.27592225938939,"run35"
"5192",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.230050645000184,0.25639999999999,0.307141772499687,0.206407582499729,0.979611644737506,0.684305275277704,0.674901891557294,0.67163542689548,0.206407582499729,0.206996947437872,"run35"
"5193",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.244648721250019,0.211104024999729,0.269398757500042,0.274848496249939,0.981709570186165,0.684279967200334,0.675977236236425,0.673046912114482,0.274848496249939,0.274764446523293,"run35"
"5194",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.248265173749909,0.277146658749839,0.238972503749995,0.235615663750023,0.979957475891892,0.683591453867207,0.674497693993328,0.671284034210073,0.235615663750023,0.235777352437908,"run35"
"5195",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.224393908749909,0.270279861250262,0.27412314999989,0.231203079999895,0.757699265371686,-0.0256410256377428,0.207591695499926,-0.0253974019063253,0.231203079999895,0.27477582889546,"run35"
"5196",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.283400497500206,0.236168202500018,0.232582566249772,0.247848733750067,0.980351363841047,0.689454315663161,0.679926472840756,0.677041633526309,0.247848733750067,0.247633976096629,"run35"
"5197",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.259545145000348,0.257040818750061,0.247453239999621,0.235960796249965,0.979430288647893,0.685767202200971,0.676743189057803,0.673347803066704,0.235960796249965,0.236035590913722,"run35"
"5198",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.205371717499791,0.248221587499914,0.277936293749813,0.268470401250077,0.980014409866597,0.686937520020824,0.676391916044071,0.673857121844513,0.268470401250077,0.268136284450171,"run35"
"5199",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.217239311249889,0.283783907499967,0.245929147500174,0.253047633749894,0.980550385442157,0.676498269380035,0.666777934313143,0.664125904462667,0.253047633749894,0.253273513169542,"run35"
"5200",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.227678822499808,0.291103928750133,0.221608816250192,0.259608432500115,0.735505269059224,-0.0256410256377428,0.229701702448095,-0.0254016148179441,0.259608432500115,0.279674384201852,"run35"
"5201",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.250949935000137,0.275207563750052,0.228923102500049,0.244919398749925,0.978852465956028,0.297985162710872,0.296011394824422,0.292492404666239,0.244919398749925,0.245261944084481,"run35"
"5202",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.241663712500237,0.249976329999955,0.261377528749936,0.246982428750008,0.98128702691626,0.296596609249127,0.294557442324235,0.291585732105442,0.246982428750008,0.247340087681498,"run35"
"5203",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.317965315000208,0.209232998749902,0.262225923750167,0.210575762499885,0.980120256468953,0.293665468607819,0.291856458028867,0.288563261126569,0.210575762499885,0.209869605853036,"run35"
"5204",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.242011438749687,0.270787403750138,0.25102305875002,0.236178098750141,0.980161043327387,0.288665847966822,0.286614897708734,0.283487652010862,0.236178098750141,0.23660243505989,"run35"
"5205",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.228194754999733,0.27705636875026,0.26072579250021,0.234023083749881,0.753418265299592,-0.0256410256377428,0.211176462357437,-0.0253982456277118,0.234023083749881,0.261548044202421,"run35"
"5206",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.249140014999973,0.245433143749918,0.255369978749972,0.250056862499917,0.979688102622825,0.299255655403389,0.297132646106487,0.293793980243264,0.250056862499917,0.250217165791515,"run35"
"5207",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.270356009999705,0.20482069124997,0.260515648750419,0.264307650000129,0.98042231839192,0.296470429248869,0.294860604951994,0.291556821382975,0.264307650000129,0.264072264389142,"run35"
"5208",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.276504456250079,0.240634886249865,0.235359489999934,0.247501167500166,0.979994573968122,0.29468241565946,0.292552070144813,0.289461661268637,0.247501167500166,0.247120255852208,"run35"
"5209",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.25538515750002,0.235838907499833,0.243020293749855,0.2657556412499,0.981269111660547,0.283451866940945,0.281749279118519,0.278716954577913,0.2657556412499,0.265554242682146,"run35"
"5210",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.255891613750161,0.201781931249841,0.244379380000051,0.297947074999782,0.719094338704664,-0.0256410256377428,0.246018668534013,-0.0254144295379571,0.297947074999782,0.268493513647754,"run35"
"5211",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.233758649999857,0.274676358750392,0.257436587499853,0.234128403750199,0.980089414160529,0.296373293479623,0.294629092259708,0.291347151275052,0.234128403750199,0.234376297194555,"run35"
"5212",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.279883546250077,0.243174006249991,0.242580462499785,0.23436198500016,0.980648013712242,0.295270892966866,0.293476930016179,0.290315394085565,0.23436198500016,0.234042345547537,"run35"
"5213",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.263777507500089,0.235782905000207,0.239043024999925,0.261396562499872,0.980657042302122,0.29133707565886,0.289630876682669,0.286377205866607,0.261396562499872,0.261009502620831,"run35"
"5214",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.251690164999791,0.237244646249944,0.208257653749937,0.302807534999795,0.979754271340535,0.291033402197456,0.289497254695437,0.28588188324179,0.302807534999795,0.302102245852435,"run35"
"5215",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.225166847499892,0.263687193750204,0.257624151249956,0.253521807499926,0.764891956472109,-0.0256410256377428,0.199920121719234,-0.0253930130501201,0.253521807499926,0.2522763717583,"run35"
"5216",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.243022647499826,0.265541744999937,0.216472379999876,0.274963227499989,0.979971389866391,0.298652791172473,0.297012057965506,0.293571169227822,0.274963227499989,0.274698146340537,"run35"
"5217",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.242866963750183,0.266993386250082,0.256192216249693,0.23394743374995,0.9807634911472,0.292795049761639,0.290886767580513,0.287712985333968,0.23394743374995,0.234010652438229,"run35"
"5218",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.196702463749761,0.215492771249823,0.337612408749715,0.25019235625004,0.982612061148141,0.292013660659172,0.29019216309327,0.287415931771234,0.25019235625004,0.250606029877154,"run35"
"5219",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.249570882499914,0.281858596250203,0.215544453749956,0.253026067499821,0.981015691468284,0.287897310915112,0.286481652515839,0.283150373140758,0.253026067499821,0.253576338779824,"run35"
"5220",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.253586122500052,0.268981461249906,0.253569712499935,0.223862703750184,0.737075302762478,-0.0256410256377428,0.227294228494598,-0.0253827721594224,0.223862703750184,0.248695256041818,"run35"
"5221",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.244530819999874,0.241084185000213,0.21124545874997,0.30313953624968,0.981667413455618,0.295221984121199,0.293737775016922,0.290663534234533,0.30313953624968,0.302711052255209,"run35"
"5222",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.200238321249914,0.26884388499987,0.222327284999726,0.308590508749956,0.982007638263386,0.296929796428714,0.294844919567838,0.292090251437419,0.308590508749956,0.308167072315956,"run35"
"5223",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.256867891249886,0.216196602499946,0.31892292374972,0.20801258249961,0.979676031468101,0.290341921043495,0.288587204439177,0.285217298694037,0.20801258249961,0.208236757193507,"run35"
"5224",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.250372112499797,0.267017778749969,0.294676077500332,0.187934031249787,0.980406055956992,0.288971304120408,0.287819548285135,0.284343799038161,0.187934031249787,0.188426544267355,"run35"
"5225",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.229939697499971,0.222323416250207,0.290830526249989,0.256906359999935,0.750037421231601,-0.0256410256377428,0.214647195685165,-0.025380137834213,0.256906359999935,0.25492859407875,"run35"
"5226",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.25909997624966,0.248327944999974,0.207829848749687,0.284742230000064,0.980051067109508,0.29340200232574,0.291416192772619,0.288113592348019,0.284742230000064,0.28455424420636,"run35"
"5227",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.278987528750094,0.223240651249986,0.251390297500128,0.246381522499751,0.980258158326884,0.297404859889893,0.295838236554624,0.292461220020031,0.246381522499751,0.246351873047743,"run35"
"5228",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.27137906749978,0.259998117499894,0.268411300000504,0.200211514999898,0.979843348840858,0.294010143736467,0.292357907067909,0.288977913232371,0.200211514999898,0.200778882560352,"run35"
"5229",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.332063348749762,0.188995698749979,0.216824094999814,0.262116857500136,0.979795154096746,0.284784236940636,0.283201785528629,0.279919601608732,0.262116857500136,0.261160812193761,"run35"
"5230",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.210968889999875,0.317088766249696,0.232960433749888,0.238981910000101,0.727228937798041,-0.0256410256377428,0.23751874015037,-0.0253990087586162,0.238981910000101,0.271702588239278,"run35"
"5231",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.230581406250145,0.246867813749786,0.295284093749934,0.227266686249857,0.980825222558203,0.294711834377374,0.292633630914072,0.289597063100622,0.227266686249857,0.227729029267437,"run35"
"5232",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.283777267499973,0.263376401249942,0.221337956249806,0.231508375000149,0.980205459545399,0.295691017966673,0.294181821874964,0.290777714490266,0.231508375000149,0.230927494998771,"run35"
"5233",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.221421333749682,0.229078995000045,0.290708791249691,0.258790879999883,0.979524189802467,0.289435099889949,0.287678506875207,0.28423531788438,0.258790879999883,0.258806223352643,"run35"
"5234",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.264997817499875,0.220741551249733,0.256695227500307,0.257565403749892,0.978882875571061,0.28729289309512,0.285851750721281,0.282149953238447,0.257565403749892,0.257894483839968,"run35"
"5235",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.242050918749994,0.21697491374997,0.260565326250017,0.280408841249636,0.74228644744719,-0.0256410256377428,0.222954568824339,-0.0254051783098787,0.280408841249636,0.268650420896851,"run35"
"5236",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.257217598750183,0.219708733749921,0.295298704999828,0.227774962500097,0.980469575122719,0.298670482197729,0.296902511939466,0.293588207166039,0.227774962500097,0.227647684206276,"run35"
"5237",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.220497376249947,0.282082652500113,0.273978202499762,0.223441768749833,0.981417930442602,0.297817124890026,0.295955504439398,0.293014103734812,0.223441768749833,0.22380877664567,"run35"
"5238",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.319024091249882,0.232641033749744,0.229884084999931,0.218450789999989,0.981019232557906,0.294605911043326,0.292915985656848,0.289798149837365,0.218450789999989,0.217845060303504,"run35"
"5239",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.212371968749876,0.267788648749983,0.266097638749748,0.253741743749931,0.979737211661324,0.291343143479752,0.289410058990794,0.286046610853622,0.253741743749931,0.253534857072035,"run35"
"5240",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.247918302499982,0.260353617500046,0.233147467499916,0.25858061250032,0.712537840385213,-0.0256410256377428,0.252074731712185,-0.0253782172505299,0.25858061250032,0.242479511752376,"run35"
"5241",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.248252610000016,0.276158391249854,0.219176903749846,0.256412094999706,0.981344707109689,0.297855974761994,0.295955258285734,0.29298411809382,0.256412094999706,0.256423718108508,"run35"
"5242",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.233865679999871,0.245292283749945,0.258016915000129,0.262825121249948,0.980623127878774,0.297842579890197,0.296171864054919,0.292861791123539,0.262825121249948,0.262496578047823,"run35"
"5243",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.259508703749741,0.227249182499767,0.205796941249734,0.307445172499996,0.978850238521073,0.295288449890021,0.293785216106136,0.290040257462877,0.307445172499996,0.30651130408451,"run35"
"5244",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.270072000000281,0.227039117500037,0.213770752499987,0.289118129999692,0.981277801147635,0.285645115145978,0.28401502514445,0.281062448596318,0.289118129999692,0.288775814693564,"run35"
"5245",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.244507640000211,0.218702166249867,0.258586408750136,0.278203785000002,0.745896186234349,-0.0256410256377428,0.21866047631962,-0.0253775817950513,0.278203785000002,0.234925732356993,"run35"
"5246",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.227749806249927,0.233642275000178,0.278987017500156,0.25962090125004,0.980813880315312,0.297837028736234,0.295600547131744,0.292560769402779,0.25962090125004,0.2597101214623,"run35"
